took,timed_out,_shards_total,_shards_successful,_shards_failed,hits_total,hits_max_score,hits_hits__index,hits_hits__type,hits_hits__id,hits_hits__score,hits_hits__source_Data_buono,hits_hits__source_Id_buono,hits_hits__source_Id_distributore,hits_hits__source_Data_registraz,hits_hits__source_Tipo_buono,hits_hits__source_Id_bene,hits_hits__source_Qta_carburante,hits_hits__source_Km_percor,hits_hits__source_Km_attuali,hits_hits__source_Km_contakm,hits_hits__source_Prz_unit_carbur,hits_hits__source_Forzatura_ContaKM,hits_hits__source_Cambio_olio,hits_hits__source_KmCalcolati,hits_hits__source_KmInseriti,hits_hits__source_FuoriRange,hits_hits__source_ConsumoMedioBuonoCorrente,hits_hits__source_UltimoOperatore,hits_hits__source_UltimaModifica,hits_hits__source_Ora_buono,hits_hits__source_Data_quadratura,hits_hits__source_IdMovMag,hits_hits__source_IdRiga,hits_hits__source_Importato_Dal_Noleggio,hits_hits__source_Qta_quadratura,hits_hits__source_Trasferito,hits_hits__source_Id_Cliente,hits_hits__source_Ore_Incremento,hits_hits__source_Ore_Vita,hits_hits__source_Ore_ContaOre,hits_hits__source_ConsumoMedioOreBuonoCorrente,hits_hits__source_Tipo_Inserimento_Ore,hits_hits__source_Tipo_Inserimento_Km,hits_hits__source_FuoriRangeOre,hits_hits__source_Importato_Plus,hits_hits__source_Tipo_rilevazione,hits_hits__source_modello,hits_hits__source_riferimento
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","713372224_1482064545_1480052",1.0,"2017-10-09T08:48:07.000+02:00",256455.0,"01_2","2017-10-12T08:48:07.000+02:00","P",5144.0,114.0,250.0,464237.0,464237.0,0.0,false,false,464237.0,464237.0,false,2.192,"nl","2017-10-12T08:48:10.000+02:00","1899-12-30T07:48:07.000+01:00","2017-10-12T02:00:00.000+02:00",25115.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IVECO 490 E2.10","EZ 864 HH"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","843752874_1482065536_1480051",1.0,"2017-10-10T08:22:47.000+02:00",256564.0,"01_1","2017-10-14T08:22:48.000+02:00","P",7015.0,132.0,290.0,13596.0,13596.0,0.0,false,false,13596.0,13596.0,false,2.196,"nl","2017-10-14T08:22:53.000+02:00","1899-12-30T07:22:47.000+01:00","2017-10-14T02:00:00.000+02:00",25116.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 371 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1141130392_1482065507_1480051",1.0,"2017-10-10T08:21:11.000+02:00",256556.0,"01_1","2017-10-14T08:21:11.000+02:00","P",7014.0,135.0,297.0,500176.0,500176.0,0.0,false,false,500176.0,500176.0,false,2.2,"nl","2017-10-14T08:21:48.000+02:00","1899-12-30T07:21:11.000+01:00","2017-10-14T02:00:00.000+02:00",25116.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 370 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-207913815_1482066339_1480051",1.0,"2017-10-10T08:28:08.000+02:00",256611.0,"01_1","2017-10-14T08:28:09.000+02:00","P",557.0,8.0,111.0,198580.0,198580.0,0.0,false,false,198580.0,198580.0,false,13.875,"nl","2017-10-14T08:28:16.000+02:00","1899-12-30T07:28:08.000+01:00","2017-10-14T02:00:00.000+02:00",25116.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","FIAT PUNTO","DE 557 NY"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1613806720_1482065630_1480051",1.0,"2017-10-10T08:26:30.000+02:00",256595.0,"01_1","2017-10-14T08:26:30.000+02:00","P",7022.0,96.0,211.0,1067850.0,1067850.0,0.0,false,false,1067850.0,1067850.0,false,2.197,"nl","2017-10-14T08:26:33.000+02:00","1899-12-30T07:26:30.000+01:00","2017-10-14T02:00:00.000+02:00",25116.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 378 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1558102069_1482064542_1480052",1.0,"2017-10-09T08:47:50.000+02:00",256452.0,"01_2","2017-10-12T08:47:50.000+02:00","P",7017.0,243.0,534.0,929162.0,929162.0,0.0,false,false,929162.0,929162.0,false,2.197,"nl","2017-10-12T08:47:54.000+02:00","1899-12-30T07:47:50.000+01:00","2017-10-12T02:00:00.000+02:00",25115.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 373 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1617041885_1482066437_1480051",1.0,"2017-10-11T08:19:21.000+02:00",256646.0,"01_1","2017-10-17T08:19:22.000+02:00","P",3016.0,182.9,402.0,744136.0,728257.0,0.0,false,false,728257.0,728257.0,false,2.196,"nl","2017-10-17T08:19:25.000+02:00","1899-12-30T07:19:21.000+01:00","2017-10-17T02:00:00.000+02:00",25118.0,1.0,false,-0.1,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 160 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1746124604_1482066439_1480051",1.0,"2017-10-11T08:19:31.000+02:00",256648.0,"01_1","2017-10-17T08:19:32.000+02:00","P",7017.0,164.9,363.0,929910.0,929910.0,0.0,false,false,929910.0,929910.0,false,2.2,"nl","2017-10-17T08:19:37.000+02:00","1899-12-30T07:19:31.000+01:00","2017-10-17T02:00:00.000+02:00",25118.0,1.0,false,-0.1,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 373 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1609467839_1482066464_1480051",1.0,"2017-10-11T08:19:56.000+02:00",256652.0,"01_1","2017-10-17T08:19:57.000+02:00","P",3028.0,145.9,321.0,609394.0,609394.0,0.0,false,false,609394.0,609394.0,false,2.197,"nl","2017-10-17T08:20:08.000+02:00","1899-12-30T07:19:56.000+01:00","2017-10-17T02:00:00.000+02:00",25118.0,1.0,false,-0.1,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 172 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1716388570_1482066591_1480051",1.0,"2017-10-11T08:26:37.000+02:00",256695.0,"01_1","2017-10-17T08:26:37.000+02:00","P",5144.0,22.0,48.0,464639.0,464639.0,0.0,false,false,464639.0,464639.0,false,2.181,"nl","2017-10-17T08:26:40.000+02:00","1899-12-30T07:26:37.000+01:00","2017-10-17T02:00:00.000+02:00",25118.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IVECO 490 E2.10","EZ 864 HH"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","209645508_1482066593_1480052",1.0,"2017-10-11T08:26:46.000+02:00",256697.0,"01_2","2017-10-17T08:26:46.000+02:00","P",7052.0,172.0,378.0,701691.0,701691.0,0.0,false,false,701691.0,701691.0,false,2.197,"nl","2017-10-17T08:27:11.000+02:00","1899-12-30T07:26:46.000+01:00","2017-10-17T02:00:00.000+02:00",25119.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 385 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-439531836_1482066532_1480051",1.0,"2017-10-11T08:24:22.000+02:00",256678.0,"01_1","2017-10-17T08:24:23.000+02:00","P",3021.0,161.0,354.0,835336.0,835336.0,0.0,false,false,835336.0,835336.0,false,2.197,"nl","2017-10-17T08:24:34.000+02:00","1899-12-30T07:24:22.000+01:00","2017-10-17T02:00:00.000+02:00",25118.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 165 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1995824616_1482066556_1480051",1.0,"2017-10-11T08:25:05.000+02:00",256681.0,"01_1","2017-10-17T08:25:06.000+02:00","P",3017.0,71.0,156.0,405428.0,405428.0,0.0,false,false,405428.0,405428.0,false,2.197,"nl","2017-10-17T08:25:13.000+02:00","1899-12-30T07:25:05.000+01:00","2017-10-17T02:00:00.000+02:00",25118.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 161 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-2140282773_1482066466_1480051",1.0,"2017-10-11T08:20:14.000+02:00",256654.0,"01_1","2017-10-17T08:20:15.000+02:00","P",3014.0,124.9,275.0,344948.0,344948.0,0.0,false,false,344948.0,344948.0,false,2.2,"nl","2017-10-17T08:20:19.000+02:00","1899-12-30T07:20:14.000+01:00","2017-10-17T02:00:00.000+02:00",25118.0,1.0,false,-0.1,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 158 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","511497060_1482066369_1480052",1.0,"2017-10-10T08:29:15.000+02:00",256620.0,"01_2","2017-10-14T08:29:15.000+02:00","P",3023.0,147.0,323.0,1035440.0,746905.0,0.0,false,false,746905.0,746905.0,false,2.197,"nl","2017-10-14T08:29:22.000+02:00","1899-12-30T07:29:15.000+01:00","2017-10-14T02:00:00.000+02:00",25117.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 167 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1845471289_1482066589_1480051",1.0,"2017-10-11T08:26:27.000+02:00",256693.0,"01_1","2017-10-17T08:26:28.000+02:00","P",7016.0,40.0,88.0,1079348.0,1052707.0,0.0,false,false,1052707.0,1052707.0,false,2.2,"nl","2017-10-17T08:26:31.000+02:00","1899-12-30T07:26:27.000+01:00","2017-10-17T02:00:00.000+02:00",25118.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 372 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","505162180_1482066493_1480051",1.0,"2017-10-11T08:21:30.000+02:00",256660.0,"01_1","2017-10-17T08:21:31.000+02:00","P",7019.0,145.9,321.0,1107264.0,408591.0,0.0,false,false,408591.0,408591.0,false,2.197,"nl","2017-10-17T08:21:35.000+02:00","1899-12-30T07:21:30.000+01:00","2017-10-17T02:00:00.000+02:00",25118.0,1.0,false,-0.1,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 375 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-352989458_1482066377_1480052",1.0,"2017-10-10T08:30:04.000+02:00",256628.0,"01_2","2017-10-14T08:30:04.000+02:00","P",7012.0,132.0,290.0,711535.0,546035.0,0.0,false,false,546035.0,546035.0,false,2.196,"nl","2017-10-14T08:30:07.000+02:00","1899-12-30T07:30:04.000+01:00","2017-10-14T02:00:00.000+02:00",25117.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","EB 852 XD"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","2089375496_1482066407_1480052",1.0,"2017-10-10T08:30:53.000+02:00",256637.0,"01_2","2017-10-14T08:30:54.000+02:00","P",7034.0,102.0,224.0,142147.0,142147.0,0.0,false,false,142147.0,142147.0,false,2.196,"nl","2017-10-14T08:30:57.000+02:00","1899-12-30T07:30:53.000+01:00","2017-10-14T02:00:00.000+02:00",25117.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 367 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-817464666_1482067332_1480052",1.0,"2017-10-11T08:30:52.000+02:00",256722.0,"01_2","2017-10-17T08:30:53.000+02:00","P",7003.0,128.0,281.0,681458.0,817821.0,0.0,false,false,817821.0,817821.0,false,2.194,"nl","2017-10-17T08:30:56.000+02:00","1899-12-30T07:30:52.000+01:00","2017-10-17T02:00:00.000+02:00",25119.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 172 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1488809067_1482067337_1480052",1.0,"2017-10-11T08:31:25.000+02:00",256727.0,"01_2","2017-10-17T08:31:26.000+02:00","P",3018.0,86.0,189.0,665789.0,665789.0,0.0,false,false,665789.0,665789.0,false,2.197,"nl","2017-10-17T08:31:30.000+02:00","1899-12-30T07:31:25.000+01:00","2017-10-17T02:00:00.000+02:00",25119.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 162 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","2146094435_1482067361_1480051",1.0,"2017-10-12T08:36:23.000+02:00",256730.0,"01_1","2017-10-17T08:36:24.000+02:00","P",7041.0,93.0,204.0,248843.0,248843.0,0.0,false,false,248843.0,248843.0,false,2.193,"nl","2017-10-17T08:36:40.000+02:00","1899-12-30T07:36:23.000+01:00","2017-10-17T02:00:00.000+02:00",25120.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 374 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","2138520389_1482067364_1480051",1.0,"2017-10-12T08:36:58.000+02:00",256733.0,"01_1","2017-10-17T08:36:59.000+02:00","P",5154.0,92.0,202.0,526366.0,948529.0,0.0,false,false,948529.0,948529.0,false,2.194,"nl","2017-10-17T08:37:02.000+02:00","1899-12-30T07:36:58.000+01:00","2017-10-17T02:00:00.000+02:00",25120.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IVECO 490 E2.10","AP 931 JJ"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1760701758_1482067276_1480052",1.0,"2017-10-11T08:28:24.000+02:00",256708.0,"01_2","2017-10-17T08:28:24.000+02:00","P",7035.0,156.0,343.0,855139.0,729125.0,0.0,false,false,729125.0,729125.0,false,2.197,"nl","2017-10-17T08:28:32.000+02:00","1899-12-30T07:28:24.000+01:00","2017-10-17T02:00:00.000+02:00",25119.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 368 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-229489883_1482067299_1480052",1.0,"2017-10-11T08:28:38.000+02:00",256710.0,"01_2","2017-10-17T08:28:39.000+02:00","P",7015.0,145.0,319.0,13915.0,13915.0,0.0,false,false,13915.0,13915.0,false,2.2,"nl","2017-10-17T08:28:47.000+02:00","1899-12-30T07:28:38.000+01:00","2017-10-17T02:00:00.000+02:00",25119.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 371 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1104873314_1482067398_1480051",1.0,"2017-10-12T08:38:42.000+02:00",256746.0,"01_1","2017-10-17T08:38:42.000+02:00","P",3026.0,138.0,303.0,760015.0,760015.0,0.0,false,false,760015.0,760015.0,false,2.194,"nl","2017-10-17T08:38:50.000+02:00","1899-12-30T07:38:42.000+01:00","2017-10-17T02:00:00.000+02:00",25120.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 170 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-424995836_1482067270_1480052",1.0,"2017-10-11T08:27:36.000+02:00",256702.0,"01_2","2017-10-17T08:27:36.000+02:00","P",3026.0,117.0,257.0,759712.0,759712.0,0.0,false,false,759712.0,759712.0,false,2.196,"nl","2017-10-17T08:27:54.000+02:00","1899-12-30T07:27:36.000+01:00","2017-10-17T02:00:00.000+02:00",25119.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 170 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1965596083_1482067461_1480051",1.0,"2017-10-12T08:41:05.000+02:00",256767.0,"01_1","2017-10-17T08:41:05.000+02:00","P",7023.0,91.0,200.0,1062233.0,499138.0,0.0,false,false,499138.0,499138.0,false,2.197,"nl","2017-10-17T08:41:11.000+02:00","1899-12-30T07:41:05.000+01:00","2017-10-17T02:00:00.000+02:00",25120.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 379 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-858937051_1482067516_1480051",1.0,"2017-10-12T08:42:42.000+02:00",256780.0,"01_1","2017-10-17T08:42:43.000+02:00","P",9012.0,66.0,145.0,502495.0,502495.0,0.0,false,false,502495.0,502495.0,false,2.196,"nl","2017-10-17T08:42:48.000+02:00","1899-12-30T07:42:42.000+01:00","2017-10-17T02:00:00.000+02:00",25120.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","Menarini 221/1","AP 954 JJ"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","2133865260_1482067430_1480051",1.0,"2017-10-12T08:40:03.000+02:00",256757.0,"01_1","2017-10-17T08:40:03.000+02:00","P",7033.0,145.0,319.0,810656.0,741415.0,0.0,false,false,741415.0,741415.0,false,2.2,"nl","2017-10-17T08:40:07.000+02:00","1899-12-30T07:40:03.000+01:00","2017-10-17T02:00:00.000+02:00",25120.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 366 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","609615339_1482067523_1480052",1.0,"2017-10-12T08:43:38.000+02:00",256787.0,"01_2","2017-10-17T08:43:39.000+02:00","P",7052.0,170.0,374.0,702065.0,702065.0,0.0,false,false,702065.0,702065.0,false,2.2,"nl","2017-10-17T08:43:51.000+02:00","1899-12-30T07:43:38.000+01:00","2017-10-17T02:00:00.000+02:00",25121.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 385 AS"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1974284336_1482068355_1480051",1.0,"2017-10-13T08:30:09.000+02:00",256842.0,"01_1","2017-10-19T08:30:10.000+02:00","P",7015.0,192.0,422.0,14337.0,14337.0,0.0,false,false,14337.0,14337.0,false,2.197,"nl","2017-10-19T08:30:13.000+02:00","1899-12-30T07:30:09.000+01:00","2017-10-19T02:00:00.000+02:00",25122.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 371 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1571541445_1482068357_1480051",1.0,"2017-10-13T08:30:20.000+02:00",256844.0,"01_1","2017-10-19T08:30:20.000+02:00","P",3024.0,115.0,253.0,784064.0,784064.0,0.0,false,false,784064.0,784064.0,false,2.2,"nl","2017-10-19T08:30:25.000+02:00","1899-12-30T07:30:20.000+01:00","2017-10-19T02:00:00.000+02:00",25122.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS Europolis","DE 168 XW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-620232117_1482068358_1480051",1.0,"2017-10-13T08:30:26.000+02:00",256845.0,"01_1","2017-10-19T08:30:26.000+02:00","P",7010.0,112.0,246.0,816580.0,816580.0,0.0,false,false,816580.0,816580.0,false,2.196,"nl","2017-10-19T08:30:29.000+02:00","1899-12-30T07:30:26.000+01:00","2017-10-19T02:00:00.000+02:00",25122.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 181 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-2010132098_1482068297_1480051",1.0,"2017-10-13T08:26:42.000+02:00",256826.0,"01_1","2017-10-19T08:26:43.000+02:00","P",7021.0,176.0,387.0,978487.0,978487.0,0.0,false,false,978487.0,978487.0,false,2.197,"nl","2017-10-19T08:26:52.000+02:00","1899-12-30T07:26:42.000+01:00","2017-10-19T02:00:00.000+02:00",25122.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 377 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","616966558_1482068298_1480051",1.0,"2017-10-13T08:26:53.000+02:00",256827.0,"01_1","2017-10-19T08:26:54.000+02:00","P",7007.0,145.0,319.0,868374.0,868374.0,0.0,false,false,868374.0,868374.0,false,2.2,"nl","2017-10-19T08:26:58.000+02:00","1899-12-30T07:26:53.000+01:00","2017-10-19T02:00:00.000+02:00",25122.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 176 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-146757505_1482068325_1480051",1.0,"2017-10-13T08:27:33.000+02:00",256833.0,"01_1","2017-10-19T08:27:33.000+02:00","P",7025.0,130.0,286.0,785715.0,785715.0,0.0,false,false,785715.0,785715.0,false,2.2,"nl","2017-10-19T08:27:37.000+02:00","1899-12-30T07:27:33.000+01:00","2017-10-19T02:00:00.000+02:00",25122.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 381 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-541579708_1482068326_1480051",1.0,"2017-10-13T08:27:38.000+02:00",256834.0,"01_1","2017-10-19T08:27:38.000+02:00","P",7006.0,210.0,462.0,161191.0,161191.0,0.0,false,false,161191.0,161191.0,false,2.2,"nl","2017-10-19T08:27:42.000+02:00","1899-12-30T07:27:38.000+01:00","2017-10-19T02:00:00.000+02:00",25122.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 175 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1039564287_1482068330_1480051",1.0,"2017-10-13T08:28:03.000+02:00",256838.0,"01_1","2017-10-19T08:28:03.000+02:00","P",7017.0,196.0,431.0,930646.0,930646.0,0.0,false,false,930646.0,930646.0,false,2.197,"nl","2017-10-19T08:28:08.000+02:00","1899-12-30T07:28:03.000+01:00","2017-10-19T02:00:00.000+02:00",25122.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 373 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1243142476_1482068387_1480051",1.0,"2017-10-13T08:31:17.000+02:00",256853.0,"01_1","2017-10-19T08:31:17.000+02:00","P",8110.0,58.0,127.0,586487.0,586487.0,0.0,false,false,586487.0,586487.0,false,2.189,"nl","2017-10-19T08:31:23.000+02:00","1899-12-30T07:31:17.000+01:00","2017-10-19T02:00:00.000+02:00",25122.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","Breda 2001.12 LL","BA D38885"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1284713026_1482068263_1480052",1.0,"2017-10-12T08:46:32.000+02:00",256813.0,"01_2","2017-10-17T08:46:32.000+02:00","P",5158.0,33.0,72.0,827119.0,827119.0,0.0,false,false,827119.0,827119.0,false,2.181,"nl","2017-10-17T08:46:38.000+02:00","1899-12-30T07:46:32.000+01:00","2017-10-17T02:00:00.000+02:00",25121.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IVECO 490 E2.10","AP 935 JJ"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","1567731148_1482068416_1480051",1.0,"2017-10-13T08:32:29.000+02:00",256861.0,"01_1","2017-10-19T08:32:29.000+02:00","P",5041.0,1.0,2.0,389839.0,389839.0,0.0,false,false,389839.0,389839.0,false,2.0,"nl","2017-10-19T08:32:32.000+02:00","1899-12-30T07:32:29.000+01:00","2017-10-19T02:00:00.000+02:00",25122.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IVECO 490 E2.12","AN 270 WM"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","626847429_1482068422_1480051",1.0,"2017-10-13T08:33:12.000+02:00",256867.0,"01_1","2017-10-19T08:33:13.000+02:00","P",9012.0,30.0,66.0,502561.0,502561.0,0.0,false,false,502561.0,502561.0,false,2.2,"nl","2017-10-19T08:33:16.000+02:00","1899-12-30T07:33:12.000+01:00","2017-10-19T02:00:00.000+02:00",25122.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","Menarini 221/1","AP 954 JJ"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-2061796505_1482068229_1480052",1.0,"2017-10-12T08:45:14.000+02:00",256800.0,"01_2","2017-10-17T08:45:14.000+02:00","P",7017.0,139.0,305.0,930215.0,930215.0,0.0,false,false,930215.0,930215.0,false,2.193,"nl","2017-10-17T08:45:19.000+02:00","1899-12-30T07:45:14.000+01:00","2017-10-17T02:00:00.000+02:00",25121.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 373 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","2048437089_1482068235_1480052",1.0,"2017-10-12T08:45:52.000+02:00",256806.0,"01_2","2017-10-17T08:45:52.000+02:00","P",7005.0,136.0,299.0,437407.0,437407.0,0.0,false,false,437407.0,437407.0,false,2.197,"nl","2017-10-17T08:45:55.000+02:00","1899-12-30T07:45:52.000+01:00","2017-10-17T02:00:00.000+02:00",25121.0,1.0,false,0.0,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","BY 174 BW"
33.0,false,5.0,5.0,0.0,26753.0,1.0,"vw_amtab_consumi","default","-1090067642_1482069229_1480052",1.0,"2017-10-14T08:45:48.000+02:00",256918.0,"01_2","2017-10-19T08:45:49.000+02:00","P",7033.0,123.9,272.0,811145.0,741904.0,0.0,false,false,741904.0,741904.0,false,2.193,"nl","2017-10-19T08:45:52.000+02:00","1899-12-30T07:45:48.000+01:00","2017-10-19T02:00:00.000+02:00",25126.0,1.0,false,-0.1,false,1.0,0.0,0.0,0.0,0.0,"I","I",false,false,"K","IRISBUS 491","DB 366 AS"
