took,timed_out,shards_total,shards_successful,shards_failed,hits_total,hits_max_score,hits_hits__index,hits_hits__type,hits_hits__id,hits_hits__score,hits_hits__source_id_quartiere,hits_hits__source_id_municipio,hits_hits__source_id_circoscrizione,hits_hits__source_ora,hits_hits__source_id_corsa,hits_hits__source_totale_rilevazioni,hits_hits__source_id_data,hits_hits__source_municipio,hits_hits__source_quartiere,hits_hits__source_flag_amtab_mezzi,hits_hits__source_data,hits_hits__source_anno,hits_hits__source_data_anno
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_16_157770_20170317",1.0,8.0,5.0,151.0,16.0,"157770",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","4_3_227_22_191014_20170317",1.0,4.0,3.0,227.0,22.0,"191014",1.0,2.0170317E7,"MUNICIPIO N.1","IV - LIBERTA'",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_5_161084_20170317",1.0,8.0,5.0,151.0,5.0,"161084",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_18_186872_20170317",1.0,2.0,3.0,168.0,18.0,"186872",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_19_190969_20170317",1.0,2.0,3.0,168.0,19.0,"190969",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_8_184472_20170317",1.0,5.0,3.0,139.0,8.0,"184472",2.0,2.0170317E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_22_157791_20170317",1.0,8.0,5.0,151.0,22.0,"157791",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_23_190917_20170317",1.0,2.0,3.0,168.0,23.0,"190917",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_10_186931_20170317",1.0,2.0,3.0,168.0,10.0,"186931",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_14_192131_20170317",1.0,8.0,5.0,151.0,14.0,"192131",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","14_2_240_11_192213_20170317",1.0,14.0,2.0,240.0,11.0,"192213",1.0,2.0170317E7,"MUNICIPIO N.4","XIV - CARBONARA DI BARI",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_23_192180_20170317",1.0,8.0,5.0,151.0,23.0,"192180",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","4_3_227_6_184868_20170317",1.0,4.0,3.0,227.0,6.0,"184868",1.0,2.0170317E7,"MUNICIPIO N.1","IV - LIBERTA'",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","4_3_227_7_184876_20170317",1.0,4.0,3.0,227.0,7.0,"184876",1.0,2.0170317E7,"MUNICIPIO N.1","IV - LIBERTA'",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_8_157743_20170317",1.0,5.0,3.0,139.0,8.0,"157743",2.0,2.0170317E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_10_124677_20170317",1.0,2.0,3.0,168.0,10.0,"124677",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_21_125908_20170317",1.0,2.0,3.0,168.0,21.0,"125908",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_12_159966_20170317",1.0,5.0,3.0,139.0,12.0,"159966",2.0,2.0170317E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_93_19_185006_20170317",1.0,2.0,3.0,93.0,19.0,"185006",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_16_184480_20170317",1.0,5.0,3.0,139.0,16.0,"184480",1.0,2.0170317E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","4_3_227_5_184865_20170317",1.0,4.0,3.0,227.0,5.0,"184865",1.0,2.0170317E7,"MUNICIPIO N.1","IV - LIBERTA'",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_20_124639_20170317",1.0,2.0,3.0,168.0,20.0,"124639",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_15_124687_20170317",1.0,2.0,3.0,168.0,15.0,"124687",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","7_5_176_9_122146_20170317",1.0,7.0,5.0,176.0,9.0,"122146",4.0,2.0170317E7,"MUNICIPIO N.2","VII - CARRASSI",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","7_5_176_12_122105_20170317",1.0,7.0,5.0,176.0,12.0,"122105",2.0,2.0170317E7,"MUNICIPIO N.2","VII - CARRASSI",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_16_184479_20170317",1.0,5.0,3.0,139.0,16.0,"184479",2.0,2.0170317E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_7_157738_20170317",1.0,5.0,3.0,139.0,7.0,"157738",2.0,2.0170317E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_5_168_10_192154_20170317",1.0,2.0,5.0,168.0,10.0,"192154",1.0,2.0170317E7,"MUNICIPIO N.2","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_10_185210_20170317",1.0,2.0,3.0,168.0,10.0,"185210",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","15_2_240_20_160495_20170317",1.0,15.0,2.0,240.0,20.0,"160495",1.0,2.0170317E7,"MUNICIPIO N.4","XV - CEGLIE DEL CAMPO",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_21_184171_20170317",1.0,8.0,5.0,151.0,21.0,"184171",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_6_158796_20170317",1.0,8.0,5.0,151.0,6.0,"158796",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_14_159965_20170317",1.0,5.0,3.0,139.0,14.0,"159965",1.0,2.0170317E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","6_5_176_7_161100_20170317",1.0,6.0,5.0,176.0,7.0,"161100",4.0,2.0170317E7,"MUNICIPIO N.2","VI - SAN PASQUALE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_19_184166_20170317",1.0,8.0,5.0,151.0,19.0,"184166",5.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_20_184167_20170317",1.0,8.0,5.0,151.0,20.0,"184167",2.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_6_158797_20170317",1.0,8.0,5.0,151.0,6.0,"158797",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","3_3_93_13_187029_20170317",1.0,3.0,3.0,93.0,13.0,"187029",1.0,2.0170317E7,"MUNICIPIO N.1","III - MADONNELLA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_5_158795_20170317",1.0,8.0,5.0,151.0,5.0,"158795",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_93_12_185031_20170317",1.0,2.0,3.0,93.0,12.0,"185031",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","15_2_240_15_160479_20170317",1.0,15.0,2.0,240.0,15.0,"160479",1.0,2.0170317E7,"MUNICIPIO N.4","XV - CEGLIE DEL CAMPO",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","11_4_148_7_184875_20170317",1.0,11.0,4.0,148.0,7.0,"184875",1.0,2.0170317E7,"MUNICIPIO N.3","XI - SAN PAOLO",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","11_4_148_7_184874_20170317",1.0,11.0,4.0,148.0,7.0,"184874",2.0,2.0170317E7,"MUNICIPIO N.3","XI - SAN PAOLO",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_9_186831_20170317",1.0,8.0,5.0,151.0,9.0,"186831",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","11_4_148_8_184881_20170317",1.0,11.0,4.0,148.0,8.0,"184881",2.0,2.0170317E7,"MUNICIPIO N.3","XI - SAN PAOLO",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","17_3_139_20_125899_20170317",1.0,17.0,3.0,139.0,20.0,"125899",1.0,2.0170317E7,"MUNICIPIO N.1","XVII - TORRE A MARE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","11_4_148_7_184872_20170317",1.0,11.0,4.0,148.0,7.0,"184872",1.0,2.0170317E7,"MUNICIPIO N.3","XI - SAN PAOLO",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","11_4_148_9_184043_20170317",1.0,11.0,4.0,148.0,9.0,"184043",1.0,2.0170317E7,"MUNICIPIO N.3","XI - SAN PAOLO",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_10_186836_20170317",1.0,8.0,5.0,151.0,10.0,"186836",2.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_20_184149_20170317",1.0,8.0,5.0,151.0,20.0,"184149",2.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_5_168_19_192173_20170317",1.0,2.0,5.0,168.0,19.0,"192173",1.0,2.0170317E7,"MUNICIPIO N.2","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_15_185247_20170317",1.0,2.0,3.0,168.0,15.0,"185247",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","7_5_176_10_144800_20170317",1.0,7.0,5.0,176.0,10.0,"144800",1.0,2.0170317E7,"MUNICIPIO N.2","VII - CARRASSI",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_7_186823_20170317",1.0,8.0,5.0,151.0,7.0,"186823",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_7_186824_20170317",1.0,8.0,5.0,151.0,7.0,"186824",2.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","10_4_140_7_185055_20170317",1.0,10.0,4.0,140.0,7.0,"185055",1.0,2.0170317E7,"MUNICIPIO N.3","X  - MARCONI - SAN GIROLAMO - FESCA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","11_4_148_11_184895_20170317",1.0,11.0,4.0,148.0,11.0,"184895",2.0,2.0170317E7,"MUNICIPIO N.3","XI - SAN PAOLO",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","15_2_240_23_122155_20170317",1.0,15.0,2.0,240.0,23.0,"122155",1.0,2.0170317E7,"MUNICIPIO N.4","XV - CEGLIE DEL CAMPO",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","11_4_148_12_184898_20170317",1.0,11.0,4.0,148.0,12.0,"184898",1.0,2.0170317E7,"MUNICIPIO N.3","XI - SAN PAOLO",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","11_4_148_10_184887_20170317",1.0,11.0,4.0,148.0,10.0,"184887",1.0,2.0170317E7,"MUNICIPIO N.3","XI - SAN PAOLO",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","11_4_148_11_184891_20170317",1.0,11.0,4.0,148.0,11.0,"184891",1.0,2.0170317E7,"MUNICIPIO N.3","XI - SAN PAOLO",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_7_186820_20170317",1.0,8.0,5.0,151.0,7.0,"186820",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_8_186828_20170317",1.0,8.0,5.0,151.0,8.0,"186828",2.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_8_186823_20170317",1.0,8.0,5.0,151.0,8.0,"186823",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_23_185263_20170317",1.0,2.0,3.0,168.0,23.0,"185263",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_5_227_18_192269_20170317",1.0,2.0,5.0,227.0,18.0,"192269",1.0,2.0170317E7,"MUNICIPIO N.2","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_6_163269_20170317",1.0,5.0,3.0,139.0,6.0,"163269",1.0,2.0170317E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","12_1_140_13_184197_20170317",1.0,12.0,1.0,140.0,13.0,"184197",2.0,2.0170317E7,"MUNICIPIO N.5","XII - PALESE - MACCHIE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_12_190927_20170317",1.0,8.0,5.0,151.0,12.0,"190927",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","10_1_140_9_187696_20170317",1.0,10.0,1.0,140.0,9.0,"187696",1.0,2.0170317E7,"MUNICIPIO N.5","X  - MARCONI - SAN GIROLAMO - FESCA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_16_186863_20170317",1.0,8.0,5.0,151.0,16.0,"186863",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_16_159990_20170317",1.0,5.0,3.0,139.0,16.0,"159990",1.0,2.0170317E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","4_3_227_17_184481_20170317",1.0,4.0,3.0,227.0,17.0,"184481",1.0,2.0170317E7,"MUNICIPIO N.1","IV - LIBERTA'",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_11_187006_20170317",1.0,2.0,3.0,168.0,11.0,"187006",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_13_187008_20170317",1.0,2.0,3.0,168.0,13.0,"187008",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_5_163263_20170317",1.0,5.0,3.0,139.0,5.0,"163263",1.0,2.0170317E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","4_3_227_6_184509_20170317",1.0,4.0,3.0,227.0,6.0,"184509",1.0,2.0170317E7,"MUNICIPIO N.1","IV - LIBERTA'",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_93_12_186457_20170317",1.0,2.0,3.0,93.0,12.0,"186457",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","11_4_148_10_184048_20170317",1.0,11.0,4.0,148.0,10.0,"184048",1.0,2.0170317E7,"MUNICIPIO N.3","XI - SAN PAOLO",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","9_4_148_4_157794_20170317",1.0,9.0,4.0,148.0,4.0,"157794",1.0,2.0170317E7,"MUNICIPIO N.3","IX - STANIC",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","17_3_139_10_125978_20170317",1.0,17.0,3.0,139.0,10.0,"125978",1.0,2.0170317E7,"MUNICIPIO N.1","XVII - TORRE A MARE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_11_186844_20170317",1.0,8.0,5.0,151.0,11.0,"186844",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_11_158803_20170317",1.0,8.0,5.0,151.0,11.0,"158803",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_22_186888_20170317",1.0,8.0,5.0,151.0,22.0,"186888",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_240_23_174417_20170317",1.0,8.0,5.0,240.0,23.0,"174417",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_20_186882_20170317",1.0,8.0,5.0,151.0,20.0,"186882",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_14_163283_20170317",1.0,5.0,3.0,139.0,14.0,"163283",3.0,2.0170317E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_18_186871_20170317",1.0,8.0,5.0,151.0,18.0,"186871",2.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_5_125854_20170317",1.0,5.0,3.0,139.0,5.0,"125854",1.0,2.0170317E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","12_1_140_11_184193_20170317",1.0,12.0,1.0,140.0,11.0,"184193",1.0,2.0170317E7,"MUNICIPIO N.5","XII - PALESE - MACCHIE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","2_3_168_6_184874_20170317",1.0,2.0,3.0,168.0,6.0,"184874",1.0,2.0170317E7,"MUNICIPIO N.1","II - MURAT",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_7_158811_20170317",1.0,8.0,5.0,151.0,7.0,"158811",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","12_1_140_9_184188_20170317",1.0,12.0,1.0,140.0,9.0,"184188",4.0,2.0170317E7,"MUNICIPIO N.5","XII - PALESE - MACCHIE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","11_4_148_14_184057_20170317",1.0,11.0,4.0,148.0,14.0,"184057",1.0,2.0170317E7,"MUNICIPIO N.3","XI - SAN PAOLO",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_7_163270_20170317",1.0,5.0,3.0,139.0,7.0,"163270",2.0,2.0170317E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_19_186874_20170317",1.0,8.0,5.0,151.0,19.0,"186874",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","5_3_139_6_125859_20170317",1.0,5.0,3.0,139.0,6.0,"125859",1.0,2.0170317E7,"MUNICIPIO N.1","V - JAPIGIA",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_10_158808_20170317",1.0,8.0,5.0,151.0,10.0,"158808",1.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_10_158801_20170317",1.0,8.0,5.0,151.0,10.0,"158801",2.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","17_3_139_19_125907_20170317",1.0,17.0,3.0,139.0,19.0,"125907",1.0,2.0170317E7,"MUNICIPIO N.1","XVII - TORRE A MARE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_10_158809_20170317",1.0,8.0,5.0,151.0,10.0,"158809",2.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
30.0,false,5.0,5.0,0.0,371909.0,1.0,"vw_amtabmezzi","default","8_5_151_19_186879_20170317",1.0,8.0,5.0,151.0,19.0,"186879",2.0,2.0170317E7,"MUNICIPIO N.2","VIII - PICONE",1.0,"2017-03-17","2017","2017"
